  -1.029	  -0.184	  -0.120	  -0.120	  -0.074	   0.239	  -0.105	  -0.644	
   0.138	   0.151	   0.084	  -0.415	  -0.105	  -0.971	   0.057	  -0.971	
  -0.340	  -0.218	  -0.044	   0.138	  -0.136	  -0.622	   0.000	  -0.811	
   0.189	  -0.474	   0.057	   0.310	  -0.322	  -1.286	   0.310	  -0.811	
  -0.600	  -0.089	   0.057	   0.043	  -0.454	  -0.377	   0.000	  -0.600	
  -0.340	  -0.120	   0.029	   0.098	  -0.234	  -1.184	  -0.234	  -0.029	
  -0.415	  -0.089	  -0.136	  -0.168	  -0.286	  -0.415	  -0.201	  -0.304	
  -0.667	   0.000	   0.029	   0.299	  -0.168	  -1.059	  -0.029	  -0.415	
   0.057	  -0.252	  -0.044	   0.029	  -0.234	  -0.622	  -0.322	  -0.622	
  -0.044	   0.084	   0.070	   0.000	  -0.184	  -1.029	  -0.340	  -0.556	
   0.705	  -0.622	  -0.136	   0.014	   0.070	  -0.786	  -0.234	  -1.000	
  -0.322	   0.202	  -0.120	  -0.015	  -0.358	  -0.535	  -0.044	  -0.786	
  -0.322	  -0.136	   0.057	  -0.168	  -0.184	  -0.737	  -0.168	  -0.304	
  -0.015	  -0.168	  -0.152	  -0.136	   0.111	  -1.152	   0.029	  -0.474	
  -0.074	  -0.184	  -0.044	   0.043	  -0.120	  -0.889	  -0.168	  -0.515	
  -0.252	  -0.184	  -0.234	  -0.340	  -0.434	  -0.201	  -0.136	  -0.136	
  -0.515	   0.029	   0.043	  -0.136	  -0.074	  -0.786	  -0.044	  -0.434	
  -0.515	   0.678	  -0.105	  -0.089	  -0.152	  -0.737	  -0.304	  -0.690	
  -0.269	  -0.168	  -0.415	   0.098	  -0.218	  -0.515	  -0.105	  -0.322	
  -0.089	  -0.644	   0.986	  -0.737	  -1.152	  -0.454	   0.465	  -0.286	
  -0.396	  -0.044	  -0.184	   0.263	   0.098	  -1.218	  -0.120	  -0.304	
  -0.454	  -0.218	  -0.396	  -0.168	   0.000	  -0.152	  -0.184	  -0.322	
  -0.074	  -0.074	  -0.269	  -0.269	  -0.340	  -0.515	  -0.286	  -0.059	
  -0.377	   0.111	   0.000	   0.214	  -0.286	  -0.943	  -0.184	  -0.415	
   0.084	  -0.184	  -0.737	  -0.322	  -0.218	   0.444	  -0.515	  -0.415	
  -0.089	   0.151	  -0.168	  -0.136	  -0.269	  -0.916	  -0.105	  -0.322	
  -0.340	   0.251	   0.000	  -0.136	   0.000	  -0.916	  -0.218	  -0.494	
   0.043	  -0.168	  -0.252	  -0.218	  -0.184	  -0.474	  -0.494	  -0.105	
  -0.152	   0.164	  -0.074	  -0.234	  -0.059	  -0.786	  -0.340	  -0.358	
  -0.434	  -0.218	  -0.252	   0.164	  -0.304	  -0.494	  -0.015	  -0.286	
  -0.515	   0.151	  -0.120	  -0.304	  -0.089	  -0.340	  -0.120	  -0.494	
  -0.218	  -0.286	  -0.837	   0.275	  -0.786	  -0.044	   0.379	  -0.304	
  -0.377	  -0.304	  -0.168	  -0.015	   0.202	  -0.304	   0.151	  -1.000	
  -0.358	  -0.201	  -0.304	   0.057	  -0.322	  -0.786	   0.275	  -0.168	
  -0.644	  -0.184	   0.227	   0.000	  -0.184	  -0.556	  -0.358	  -0.105	
  -0.286	  -0.201	  -0.059	   0.084	  -0.396	  -0.786	   0.043	  -0.201	
  -0.074	   0.176	  -0.377	   0.176	  -0.136	  -1.089	  -0.089	  -0.377	
  -0.089	  -0.029	  -0.044	  -0.105	   0.043	  -1.029	  -0.136	  -0.396	
   0.029	  -0.201	  -0.556	  -0.340	   0.070	  -0.494	  -0.120	  -0.168	
   0.275	   0.263	  -0.252	  -0.358	   0.029	  -0.971	  -0.556	  -0.201	
  -1.434	   0.227	   0.356	   0.189	   0.227	  -0.786	  -0.252	  -0.286	
  -0.184	   0.189	   0.124	   0.239	  -0.415	  -0.358	   0.138	  -1.474	
   0.029	  -0.218	   0.239	  -0.494	  -0.515	  -0.515	   0.227	  -0.494	
  -0.120	  -0.120	  -0.184	  -0.044	  -0.322	  -0.667	  -0.015	  -0.269	
  -0.089	  -0.269	  -0.136	   0.124	  -0.201	  -0.971	   0.164	  -0.358	
  -0.713	  -0.089	   0.433	  -0.029	  -0.474	  -0.622	   0.251	  -0.494	
  -0.396	   1.967	   0.251	  -1.434	  -0.863	  -0.971	   0.422	  -0.713	
  -0.737	  -0.396	   0.043	   0.111	  -0.218	  -0.494	  -0.074	   0.029	
  -0.015	   0.029	  -0.415	  -0.434	   0.322	  -0.494	  -0.234	  -0.494	
  -0.184	  -0.556	  -0.105	   0.251	  -0.622	  -0.578	   0.227	  -0.168	
  -0.916	  -0.184	   0.043	   0.485	  -0.234	  -0.340	   0.014	  -0.600	
  -0.152	   0.585	   0.029	  -0.396	  -0.322	  -0.667	  -0.252	  -0.556	
  -0.089	  -0.184	   0.164	  -0.644	  -0.269	  -0.201	  -0.269	  -0.234	
  -0.494	  -0.168	  -0.201	  -0.152	  -0.269	  -0.105	  -0.105	  -0.218	
  -0.029	   0.345	  -0.059	  -0.515	  -0.120	  -0.358	  -0.136	  -0.837	
  -0.556	   0.614	  -0.252	   0.098	  -0.454	  -0.690	   0.176	  -0.644	
  -1.434	   0.164	   0.475	  -0.029	  -0.396	   0.070	  -0.059	  -0.494	
  -0.358	  -0.184	  -0.152	   0.000	  -0.454	  -0.322	  -0.136	  -0.089	
  -0.358	   0.057	   0.057	  -0.059	  -0.074	  -0.578	  -0.415	  -0.322	
  -0.184	  -0.074	   0.124	  -0.105	  -0.252	  -0.454	  -0.358	  -0.377	
   0.043	   1.014	  -0.218	  -0.916	  -0.304	  -0.434	  -0.218	  -0.644	
  -0.136	   0.098	   0.000	   0.189	  -0.667	  -0.786	  -0.120	  -0.252	
  -0.184	  -0.234	   0.124	  -0.152	   0.214	  -0.916	  -0.184	  -0.340	
   0.485	   0.124	  -0.252	  -0.556	  -0.304	  -0.690	  -0.340	  -0.136	
  -0.105	   0.475	   0.070	  -0.184	  -0.286	  -0.786	   0.070	  -0.916	
  -0.644	  -0.105	   0.057	   0.164	  -0.234	  -0.044	   0.124	  -0.971	
  -0.515	   0.740	   0.084	  -0.304	  -0.889	  -0.600	   0.433	  -0.600	
  -0.916	   0.014	   0.227	  -0.029	   0.111	  -0.667	   0.014	  -0.396	
  -0.136	  -0.136	   0.029	   0.227	  -0.556	  -0.600	  -0.029	  -0.434	
   0.379	   0.189	  -0.474	  -0.474	   0.138	  -1.152	  -0.184	  -0.044	
  -0.201	   0.029	   0.098	  -0.168	  -0.690	  -0.358	   0.124	  -0.454	
   0.202	  -0.105	  -0.454	  -0.136	   0.084	  -0.690	  -0.535	   0.014	
   0.138	  -0.136	  -0.454	  -0.234	  -0.029	  -0.644	   0.029	  -0.286	
   0.251	  -0.120	  -0.152	  -0.074	  -0.136	  -0.644	   0.098	  -0.837	
  -1.690	   0.124	   0.791	   0.275	  -0.136	  -0.358	   0.356	  -0.971	
   0.111	  -0.234	  -0.201	   0.124	  -0.044	  -1.152	  -0.044	  -0.168	
  -0.029	  -0.269	  -0.089	  -0.184	   0.014	  -0.474	  -0.304	  -0.269	
   0.098	   0.029	   0.239	  -0.916	   0.057	  -0.434	  -0.218	  -0.454	
   0.310	  -0.434	   0.111	   0.202	  -0.340	  -1.089	  -0.152	  -0.201	
  -0.494	  -0.252	  -0.136	   0.411	  -0.322	  -0.415	  -0.218	  -0.168	
  -0.074	  -0.059	   0.356	   0.014	   0.043	  -0.059	  -0.415	  -1.396	
   0.014	  -0.136	  -0.089	   0.124	   0.029	  -1.000	  -0.015	  -0.515	
  -0.761	  -0.044	   0.138	   0.176	   0.138	  -0.863	  -0.218	  -0.152	
   0.176	   0.111	  -0.252	   0.057	  -0.515	  -0.622	   0.084	  -0.622	
   0.496	   0.000	   0.345	  -0.474	  -0.201	  -0.786	  -0.578	  -0.377	
  -0.136	  -0.286	   0.138	   0.043	  -0.600	  -0.667	   0.138	  -0.201	
   0.043	  -0.044	   0.356	  -0.168	  -0.136	  -0.578	  -0.044	  -1.000	
  -0.120	  -0.184	  -0.059	   0.151	  -0.234	  -0.863	  -0.136	  -0.120	
  -0.396	  -0.120	  -0.269	   0.000	   0.214	  -0.556	  -0.201	  -0.234	
  -0.434	   0.585	   0.014	  -0.252	  -0.535	  -0.269	  -0.136	  -0.535	
   0.239	   0.124	   0.138	  -0.015	  -0.120	  -1.152	  -0.105	  -0.667	
   0.189	   0.029	   0.084	  -0.358	  -0.059	  -0.786	  -0.218	  -0.434	
   0.164	  -0.059	   0.651	  -0.863	  -0.201	  -0.322	  -1.059	   0.138	
  -0.474	   0.043	   0.043	  -0.168	   0.014	  -0.600	  -0.044	  -0.358	
   0.098	  -0.152	  -0.152	   0.098	  -0.252	  -0.737	   0.014	  -0.434	
  -0.089	  -0.494	  -0.415	   0.043	  -0.415	  -0.286	  -0.074	   0.214	
  -0.286	  -0.184	  -0.201	  -0.044	  -0.136	  -0.578	  -0.015	  -0.059	
   0.345	  -0.286	   0.000	   0.014	  -0.322	  -0.358	   0.000	  -0.889	
   0.202	   0.124	  -0.454	   0.151	  -0.029	  -1.000	   0.098	  -0.578	
   0.014	   0.014	  -0.201	  -0.252	  -0.168	  -0.120	  -0.377	  -0.396	
  -0.415	   0.000	   0.367	  -0.622	  -0.358	   0.138	  -0.120	  -0.474	
  -0.074	  -0.120	  -0.105	   0.070	  -0.152	  -0.713	  -0.074	  -0.304	
  -0.029	   0.111	   0.124	   0.124	  -1.029	  -0.811	   0.379	  -0.340	
  -0.622	  -0.089	  -0.218	   0.202	  -0.044	  -0.515	  -0.234	   0.057	
  -0.737	  -0.029	   0.299	   0.356	  -0.168	  -0.761	   0.014	  -0.434	
  -0.105	  -0.168	   0.014	  -0.184	   0.239	  -0.761	  -0.415	  -0.074	
   0.043	  -0.252	  -0.089	  -0.105	  -0.218	  -0.269	  -0.044	  -0.515	
   0.070	  -0.120	   0.214	  -0.811	   0.390	  -0.600	   0.151	  -0.737	
  -0.286	   0.345	   0.098	   0.057	  -0.415	  -0.786	  -0.074	  -0.377	
  -0.304	   0.356	  -0.029	   0.465	  -0.120	  -1.358	  -0.044	  -0.396	
  -0.089	  -0.015	  -0.184	   0.014	   0.057	  -0.761	  -0.340	  -0.105	
  -0.152	  -0.059	   0.000	  -0.015	   0.214	  -0.252	  -0.184	  -0.971	
  -0.286	  -0.494	  -0.168	   0.138	  -0.434	  -0.136	   0.000	  -0.029	
  -0.340	  -0.184	  -0.089	   0.546	  -0.713	  -0.434	   0.322	  -0.515	
   0.111	  -0.168	  -0.234	  -0.474	  -0.168	  -0.304	   0.070	  -0.234	
  -0.089	  -0.105	  -0.252	   0.084	  -0.152	  -0.690	  -0.029	  -0.168	
   0.263	   0.057	   0.043	  -0.152	  -0.737	  -0.556	  -0.252	  -0.059	
  -0.340	   0.057	   0.322	   0.029	  -0.269	  -0.737	  -0.201	  -0.234	
   0.124	  -0.029	   0.164	  -0.494	  -0.252	  -0.713	  -0.201	   0.029	
  -0.059	  -0.184	  -0.322	  -0.286	   0.151	  -0.396	  -0.201	  -0.074	
  -0.340	  -0.136	  -0.044	  -0.152	  -0.136	  -0.089	  -0.168	  -0.304	
  -0.377	   0.014	   0.176	   0.057	  -0.340	  -0.578	  -0.029	  -0.286	
  -0.690	   0.263	   0.546	  -0.015	  -0.358	  -0.322	  -0.105	  -0.667	
   0.151	  -0.059	   0.043	  -0.059	  -0.600	  -0.644	  -0.089	  -0.089	
   0.791	  -0.304	  -0.286	  -0.120	  -0.863	  -0.578	   0.151	  -0.136	
  -0.322	  -0.136	   0.084	   0.239	  -0.600	   0.057	  -0.168	  -0.494	
  -0.415	  -0.218	  -0.015	   0.138	  -0.059	  -0.358	   0.124	  -0.535	
  -0.396	  -0.059	   0.014	   0.084	  -0.136	  -0.515	  -0.252	  -0.074	
  -1.000	   0.000	   0.506	  -0.089	  -0.252	  -0.252	  -0.136	  -0.105	
   0.390	  -0.029	  -0.218	  -0.269	  -0.304	  -0.644	  -0.234	  -0.015	
   0.070	   0.000	   0.014	  -0.340	  -0.136	  -0.415	  -0.168	  -0.340	
  -0.136	  -0.105	  -0.218	  -0.269	  -0.120	  -0.044	  -0.377	  -0.044	
  -0.074	  -0.218	   0.227	  -0.201	  -0.737	  -0.304	   0.164	  -0.168	
  -0.269	  -0.029	   0.310	  -0.201	  -0.269	  -0.434	  -0.184	  -0.234	
  -0.269	   0.124	  -0.015	   0.322	  -0.340	  -0.786	  -0.168	  -0.152	
  -0.218	   0.176	  -0.152	  -0.474	   0.000	  -0.089	  -0.252	  -0.269	
   0.043	  -0.105	   0.189	  -0.089	  -0.252	  -0.535	  -0.089	  -0.434	
   0.345	   0.176	  -0.089	  -0.916	   0.098	  -0.201	  -0.358	  -0.322	
   0.070	  -0.201	  -0.089	   0.057	  -0.044	  -0.943	  -0.089	  -0.015	
   0.299	  -0.120	  -0.340	  -0.494	   0.057	  -0.218	  -0.269	  -0.168	
   0.556	   0.251	  -0.234	  -0.234	   0.164	  -0.494	  -0.396	  -0.863	
  -0.218	  -0.089	  -0.474	   0.057	  -0.340	  -0.286	   0.356	  -0.252	
  -1.089	  -0.152	   0.345	  -0.168	  -0.358	   0.014	   0.189	  -0.015	
  -0.252	  -0.218	  -0.136	   0.287	  -0.304	  -0.218	   0.367	  -0.761	
  -0.761	  -0.269	   0.070	   0.014	  -0.535	   0.263	   0.014	  -0.029	
  -0.761	   0.111	  -0.044	   0.333	  -0.322	  -0.234	  -0.074	  -0.234	
  -0.089	   0.124	   0.227	  -0.059	   0.214	  -0.889	  -0.201	  -0.535	
   0.239	  -1.089	   0.287	  -0.622	  -0.415	  -0.286	   0.651	   0.029	
  -0.377	   0.202	   0.000	   0.138	  -0.304	  -0.269	  -0.120	  -0.474	
  -0.168	   0.124	   0.356	   0.189	  -0.377	  -0.889	   0.014	  -0.415	
   0.345	   0.138	  -0.152	  -0.269	   0.000	  -0.971	  -0.269	   0.014	
   0.084	  -0.152	   0.070	  -0.184	   0.000	   0.546	  -0.201	  -1.322	
  -0.044	   0.000	   0.287	  -0.415	  -0.252	   0.029	  -0.184	  -0.578	
  -0.105	  -0.089	  -0.120	  -0.120	   0.043	  -0.269	   0.043	  -0.535	
  -0.454	   0.310	   0.214	   0.014	  -0.322	  -0.737	   0.422	  -0.600	
   0.214	  -0.811	  -0.074	   0.496	  -0.761	  -0.269	   0.723	  -0.667	
  -0.184	  -0.120	   0.164	   0.014	  -0.322	  -0.252	   0.151	  -0.600	
  -0.089	   0.275	   0.124	  -0.184	  -0.184	  -0.184	   0.070	  -0.971	
  -0.184	  -0.136	   0.000	   0.202	  -0.690	  -0.152	  -0.029	  -0.152	
   0.138	   0.098	  -0.252	   0.124	  -0.120	  -1.184	  -0.089	   0.151	
  -0.494	   0.014	  -0.152	   0.057	  -0.168	   0.014	   0.098	  -0.494	
  -0.044	  -0.152	   0.057	  -0.269	  -0.201	  -0.218	  -0.252	  -0.044	
  -0.201	  -0.015	   0.084	  -0.269	   0.084	  -0.494	  -0.136	  -0.168	
  -0.269	   0.029	   0.202	   0.070	   0.138	  -0.811	  -0.168	  -0.304	
   0.275	  -0.136	  -0.252	  -0.015	  -0.044	  -0.713	  -0.168	  -0.059	
  -0.322	  -0.044	   0.070	   0.057	  -0.201	  -0.515	  -0.015	  -0.136	
  -0.105	  -0.136	  -0.059	   0.164	  -0.152	  -0.578	   0.084	  -0.322	
  -0.168	   0.287	   0.433	   0.287	  -0.837	  -0.889	   0.705	  -0.916	
  -0.201	  -0.015	  -0.044	   0.176	  -0.168	  -0.863	  -0.234	   0.251	
  -0.136	  -0.105	   0.322	  -0.252	  -0.322	  -0.340	  -0.029	  -0.234	
   0.029	   0.526	   0.176	  -0.136	  -0.454	  -0.737	  -0.074	  -0.415	
  -0.269	   0.214	  -0.029	   0.151	   0.014	  -0.600	   0.151	  -0.713	
   0.084	   0.111	   0.189	   0.057	  -0.269	  -0.863	   0.029	  -0.415	
  -0.474	  -0.089	   0.070	   0.124	   0.057	  -0.578	  -0.089	  -0.089	
  -0.234	  -0.136	   0.287	   0.029	  -0.286	  -0.358	   0.014	  -0.377	
  -0.089	  -0.340	  -0.396	   0.333	  -1.029	   0.299	   0.556	  -0.377	
  -0.074	   0.043	  -0.044	  -0.863	   0.251	   0.014	  -0.152	  -0.218	
   0.575	   0.176	  -0.136	  -0.667	  -0.322	  -0.152	  -0.152	  -0.358	
   0.782	   0.070	   0.057	  -0.218	  -0.494	  -0.494	  -0.340	  -0.396	
  -0.184	  -0.304	  -0.120	   0.070	  -0.152	  -0.396	  -0.029	   0.084	
  -0.152	  -0.074	  -0.089	  -0.029	  -0.168	  -0.396	  -0.074	  -0.044	
  -0.454	   0.164	  -0.105	   0.070	  -0.184	  -0.304	   0.189	  -0.396	
   0.367	  -0.105	  -0.515	   0.189	   0.057	  -0.415	   0.214	  -0.811	
  -0.044	  -0.015	   0.029	  -0.358	  -0.120	   0.239	  -0.322	  -0.415	
   0.475	  -0.168	   0.070	  -0.515	   0.111	  -0.622	  -0.358	   0.000	
  -0.201	  -0.136	  -0.168	  -0.218	   0.014	  -0.377	   0.070	   0.014	
  -0.218	   0.057	   0.111	  -0.074	  -0.396	  -0.340	   0.000	  -0.136	
  -0.234	  -0.377	  -0.029	   0.433	  -0.074	  -0.690	  -0.184	   0.164	
  -0.074	   0.299	   0.111	  -0.889	  -0.358	  -0.396	   0.604	  -0.286	
   0.333	  -0.120	  -0.737	   0.164	  -0.286	  -0.786	   0.322	   0.124	
  -0.269	   0.043	  -0.304	   0.660	   0.138	  -0.556	   0.526	  -1.218	
  -0.556	  -0.286	   0.496	  -0.201	   0.029	  -0.089	   0.390	  -0.761	
   0.444	   0.043	  -0.234	  -0.044	  -0.396	  -0.434	  -0.015	  -0.340	
  -0.105	  -0.044	   0.310	   0.164	  -0.029	  -0.889	   0.485	  -0.863	
  -0.168	  -0.269	  -0.059	   0.029	   0.014	  -0.322	  -0.059	  -0.136	
  -0.168	  -0.044	   0.029	  -0.304	  -0.396	   0.526	  -0.340	  -0.269	
  -0.737	   1.585	  -1.089	   1.275	  -0.622	  -0.234	  -0.396	  -0.737	
   0.263	  -0.074	  -0.074	   0.239	  -0.168	  -0.713	  -0.218	  -0.201	
   0.723	   0.014	  -0.358	  -0.340	  -0.074	  -0.916	  -0.252	   0.263	
   0.390	  -0.044	  -0.286	  -0.120	   0.057	  -0.943	  -0.152	   0.164	
  -0.029	  -0.105	   0.124	   0.731	  -0.434	  -0.600	   0.070	  -0.690	
  -0.184	   0.214	   0.000	  -0.074	  -0.515	  -0.535	   0.322	  -0.152	
   0.070	  -0.252	  -0.029	   0.239	   0.000	  -0.916	   0.251	  -0.286	
  -0.059	  -0.136	   0.111	  -0.201	   0.070	  -0.622	  -0.415	   0.333	
  -0.218	   0.124	  -0.304	   0.411	  -0.059	  -0.690	  -0.089	  -0.089	
   0.239	  -0.286	  -0.340	   0.275	  -0.201	  -0.535	  -0.044	  -0.015	
  -0.059	   0.014	  -0.201	   0.084	   0.070	  -0.600	  -0.029	  -0.184	
  -0.089	  -0.105	  -0.089	   0.014	  -0.252	  -0.234	   0.057	  -0.201	
  -0.074	   0.057	  -0.089	   0.651	   0.043	  -0.600	  -0.286	  -0.600	
   0.151	  -0.168	   0.356	  -0.201	   0.164	  -0.494	  -0.136	  -0.556	
  -0.494	  -0.136	   0.084	  -0.304	  -0.015	  -0.015	  -0.269	   0.263	
  -0.515	   0.367	  -0.322	   0.098	  -0.252	  -0.286	   0.084	  -0.059	
  -0.218	  -0.184	  -0.074	   0.029	   0.098	  -0.556	  -0.074	   0.098	
   0.084	  -0.340	  -0.059	   0.164	   0.084	  -0.515	   0.176	  -0.474	
   0.029	  -0.304	   0.000	   0.138	  -0.089	  -0.578	  -0.015	  -0.059	
  -0.152	   0.084	   0.660	  -0.535	  -0.943	   0.714	  -0.304	  -0.396	
   0.124	  -0.622	   0.239	  -0.120	   0.043	  -0.029	   0.356	  -0.863	
   0.263	  -0.252	   0.084	   0.356	  -0.340	  -0.761	  -0.015	  -0.201	
  -0.152	   0.176	   0.043	   0.251	  -0.152	  -0.358	  -0.234	  -0.434	
  -0.286	  -0.304	   0.098	   0.000	  -0.015	  -0.120	   0.057	  -0.286	
   0.070	  -0.044	   0.000	  -0.201	   0.176	  -0.578	  -0.234	  -0.044	
   0.444	  -0.015	  -0.089	  -0.201	  -0.304	  -0.474	   0.057	  -0.269	
   0.251	   0.070	  -0.269	  -0.218	  -0.152	  -0.644	   0.111	   0.000	
   0.356	  -0.286	  -0.136	  -0.434	  -0.252	  -0.515	   0.310	   0.111	
   0.299	   0.227	   0.014	   0.070	  -0.600	  -0.644	   0.138	  -0.340	
  -0.377	  -0.120	   0.164	   0.098	  -0.415	  -0.644	   0.536	  -0.074	
   0.333	   0.687	   0.151	   0.043	  -0.252	  -0.863	   0.356	  -1.286	
   0.138	   0.138	   0.084	  -0.120	  -0.120	  -0.494	  -0.218	  -0.234	
   0.227	  -0.340	   1.316	   0.043	  -0.667	  -1.000	   0.151	  -0.556	
  -0.184	  -0.396	   0.765	   0.287	  -0.269	  -1.000	   0.275	  -0.304	
  -0.184	  -0.074	   0.239	   0.546	  -0.044	  -1.252	   0.506	  -0.556	
   0.098	  -0.201	   0.227	  -0.201	  -0.269	   0.138	  -0.074	  -0.535	
   0.816	  -0.120	   0.227	   0.029	  -1.152	  -0.535	   0.632	  -0.713	
   0.124	   0.098	   0.043	   0.138	  -0.218	  -0.713	  -0.029	  -0.252	
  -0.044	   0.057	  -0.218	   0.029	  -0.454	  -0.396	   0.084	   0.138	
   0.227	  -0.396	   0.214	   0.029	  -0.286	  -0.168	  -0.136	  -0.286	
   0.138	   0.098	  -0.029	  -0.120	   0.000	  -0.644	  -0.286	   0.043	
   0.070	   0.111	  -0.184	  -0.029	   0.138	  -0.863	   0.111	  -0.152	
  -0.494	   0.138	   0.084	  -0.089	  -0.184	  -0.286	   0.310	  -0.269	
  -0.252	   0.189	   0.138	   0.111	  -0.434	  -0.434	   0.014	  -0.120	
  -0.556	   0.379	   0.411	   0.379	  -0.515	  -0.015	   0.111	  -0.971	
   0.029	   0.239	   0.176	   0.151	  -0.218	  -0.761	  -0.152	  -0.234	
   0.345	   0.043	  -0.029	  -0.515	   0.098	  -0.494	  -0.015	  -0.201	
  -0.434	  -0.152	   0.227	   0.239	  -0.474	  -0.269	   0.176	  -0.074	
  -0.120	  -0.184	   0.454	   0.202	  -0.474	  -0.252	   0.029	  -0.415	
   0.322	  -0.105	   0.401	  -0.044	  -0.415	  -0.015	   0.014	  -0.916	
   0.014	  -0.218	  -0.201	   0.111	  -0.044	  -0.811	   0.098	   0.299	
  -0.515	  -0.434	  -0.234	  -0.015	   0.014	  -0.322	   0.526	   0.239	
  -0.218	  -0.029	   0.263	   0.057	  -0.201	  -0.089	   0.043	  -0.556	
  -0.168	   0.138	   0.138	   0.202	  -0.377	  -0.269	   0.124	  -0.515	
  -0.105	   0.124	   0.556	  -0.286	   0.070	  -0.494	   0.029	  -0.622	
   0.227	   0.014	   0.000	   0.057	  -0.358	  -0.578	   0.098	  -0.184	
   0.546	   0.287	   0.164	  -0.474	   0.057	  -0.916	  -0.252	  -0.136	
   0.138	  -0.089	  -0.152	  -0.074	  -0.184	  -0.252	   0.000	  -0.105	
   0.251	   0.057	  -0.218	   0.057	  -0.234	  -0.089	  -0.105	  -0.434	
   0.124	  -0.059	  -0.015	   0.124	   0.043	  -0.415	  -0.059	  -0.454	
   0.084	  -0.029	  -0.184	  -0.304	   0.356	  -0.322	  -0.304	   0.000	
   0.227	  -0.201	   0.864	  -0.015	  -0.152	  -0.201	   0.043	  -1.252	
   0.164	  -0.168	   0.084	   0.111	   0.176	  -0.644	   0.176	  -0.578	
   0.390	   0.151	   0.214	  -0.029	  -0.218	  -0.786	  -0.059	  -0.340	
   0.356	  -0.184	   0.227	  -0.089	   0.124	  -0.690	  -0.218	  -0.201	
  -0.059	  -0.152	   0.176	   0.098	  -0.358	  -0.269	   0.014	  -0.105	
   0.275	  -0.136	  -0.015	  -0.015	  -0.667	  -0.120	   0.151	  -0.120	
   0.111	   0.164	   0.111	   0.014	   0.356	  -0.811	  -0.454	  -0.136	
   0.322	   0.000	  -0.105	   0.151	  -0.943	   0.029	   0.111	  -0.184	
   0.029	   0.151	   0.084	   0.367	  -0.358	  -0.837	   0.202	  -0.252	
  -0.286	  -0.152	   0.151	   0.029	   0.029	  -0.515	   0.227	  -0.089	
  -0.201	   0.043	   0.310	  -0.184	  -0.556	  -0.059	   0.227	  -0.184	
   0.084	   0.333	   0.367	   0.138	  -0.201	  -1.059	   0.098	  -0.358	
   0.604	  -0.044	  -0.152	  -0.168	   0.322	  -0.889	  -0.015	  -0.252	
   0.138	  -0.059	   0.098	  -0.218	   0.029	  -0.396	  -0.152	  -0.029	
   0.057	   0.111	   0.070	  -0.269	   0.189	  -0.690	   0.098	  -0.152	
  -0.515	   1.214	  -0.377	   0.098	  -0.474	  -0.434	   0.575	  -0.667	
   0.604	  -0.377	  -0.252	  -0.015	   0.202	  -0.713	   0.029	  -0.044	
   0.227	   0.310	  -0.120	   0.356	  -0.168	  -0.556	   0.000	  -0.600	
   0.176	   0.000	  -0.286	  -0.029	  -0.168	  -0.322	   0.124	  -0.044	
  -0.168	  -0.269	  -0.184	   0.057	   0.263	   0.138	   0.098	  -0.474	
  -0.168	  -0.252	  -0.201	   0.070	   0.014	   0.029	   0.138	  -0.168	
  -0.136	   2.907	  -0.105	  -1.737	  -0.358	  -0.304	  -0.015	  -0.786	
  -0.358	  -0.152	   1.367	  -0.340	   0.239	  -0.535	  -0.269	  -0.474	
   0.333	  -0.269	   0.057	   0.202	  -0.044	  -0.494	  -0.089	  -0.218	
  -0.059	   0.556	   0.651	   0.070	  -0.971	  -0.786	   0.918	  -0.889	
   0.084	   0.138	   0.189	   0.084	  -0.074	  -0.494	  -0.074	  -0.358	
  -0.015	   0.000	   0.070	  -0.322	  -0.044	   0.000	  -0.059	  -0.136	
   0.214	  -0.074	  -0.152	   0.098	  -0.286	  -0.152	  -0.184	   0.043	
   0.299	  -0.120	   0.057	  -0.105	  -0.304	  -0.304	  -0.059	   0.043	
   0.029	   0.070	  -0.152	   0.189	  -0.059	  -0.322	   0.287	  -0.535	
  -0.059	  -0.286	   0.189	   0.138	   0.057	  -0.286	  -0.184	  -0.059	
  -0.089	  -0.218	   0.124	   0.043	  -0.105	  -0.105	  -0.105	  -0.029	
   0.189	   0.714	   0.791	   0.536	  -1.599	  -0.269	   0.251	  -1.089	
  -0.304	   0.124	   0.660	   0.202	  -0.811	  -0.761	   0.585	  -0.168	
  -0.269	   0.098	   0.098	   0.299	  -0.152	  -0.358	   0.705	  -0.889	
  -0.201	   0.124	   0.546	  -0.120	   0.239	  -0.667	  -0.234	  -0.152	
   0.043	  -0.120	   0.084	  -0.234	  -0.234	  -0.377	   0.263	   0.124	
   0.227	  -0.015	   0.299	   0.239	  -0.168	  -0.535	   0.043	  -0.535	
  -0.377	   0.151	   0.151	   0.057	  -0.322	   0.872	  -0.059	  -0.916	
   0.299	  -0.152	  -0.304	  -0.136	  -0.015	  -0.074	  -0.044	  -0.015	
  -0.252	   0.202	   0.057	  -0.059	   0.043	   0.084	  -0.152	  -0.358	
   0.422	   0.485	   0.124	  -0.074	  -0.105	  -0.786	   0.014	  -0.515	
  -0.184	  -0.074	   0.696	   0.367	   0.214	  -1.396	   0.214	  -0.269	
   0.138	   0.214	  -0.340	   0.029	  -0.015	  -0.340	  -0.105	   0.000	
   0.070	   0.000	   0.111	  -0.074	  -0.396	  -0.304	   0.799	  -0.622	
